9,읍면동,리,건축면적(제곱미터),주택유형,등급판정결과,관리기관명,관리기관 전화번호,데이터 기준일,위도,경도,주변 편의시설 개수,유동인구,age20,age30,age40,age50,age60,ageEtc,targetAge,price
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,18,96,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10000
동,가흥동,,52,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,10,50,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10600
동,가흥동,,59.05,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,22,59,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",16300
동,가흥동,,82.89,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,3,97,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7500
동,가흥동,,103.8,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,7,86,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13800
동,가흥동,,62.52,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,65,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",16000
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,11,87,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11800
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,21,70,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9800
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,2,87,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",11600
동,가흥동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,26,90,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13900
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,21,84,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",18000
동,가흥동,,129.29,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,19,47,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10000
동,가흥동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,3,77,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",9000
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,6,94,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",7500
동,가흥동,,47.3,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,18,84,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12500
동,가흥동,,52,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,29,48,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",15300
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,23,92,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",12000
동,가흥동,,36,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,5,47,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",19400
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,20,46,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",17300
동,가흥동,,29,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,11,21,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",10300
동,가흥동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.820,128.605,3,43,20.39,14.76,14.7,19.73,15.41,15.01,"20,50",13200
